type,file,card_lo,card_hi,depth_lo,depth_hi,dist,overlap_or_dx,delta_y
same_depth,GH_map1/0015_Wings_2.json,14,22,0,0,0,5,30
same_depth,GH_map1/0015_Wings_2.json,14,23,0,0,0,115,80
same_depth,GH_map1/0015_Wings_2.json,15,23,0,0,0,5,30
same_depth,GH_map1/0015_Wings_2.json,16,17,0,0,0,120,50
same_depth,GH_map1/0015_Wings_2.json,22,23,0,0,0,120,50
same_depth,GH_map1/0016_JR_SnB_Tut_New.json,0,1,0,0,0,50,0
same_depth,GH_map1/0016_JR_SnB_Tut_New.json,1,2,0,0,0,50,0
same_depth,GH_map1/0016_JR_SnB_Tut_New.json,2,15,0,0,0,50,0
same_depth,GH_map1/0016_JR_SnB_Tut_New.json,3,4,0,0,0,50,0
same_depth,GH_map1/0016_JR_SnB_Tut_New.json,3,5,0,0,0,100,0
same_depth,GH_map1/0016_JR_SnB_Tut_New.json,4,5,0,0,0,50,0
same_depth,GH_map1/0016_JR_SnB_Tut_New.json,4,6,0,0,0,100,0
same_depth,GH_map1/0016_JR_SnB_Tut_New.json,5,6,0,0,0,50,0
same_depth,GH_map1/0016_JR_SnB_Tut_New.json,5,7,0,0,0,100,0
same_depth,GH_map1/0016_JR_SnB_Tut_New.json,6,7,0,0,0,50,0
same_depth,GH_map1/0016_JR_SnB_Tut_New.json,8,9,0,0,0,50,0
same_depth,GH_map1/0016_JR_SnB_Tut_New.json,9,10,0,0,0,50,0
same_depth,GH_map1/0016_JR_SnB_Tut_New.json,10,11,0,0,0,50,0
same_depth,GH_map1/0016_JR_SnB_Tut_New.json,11,12,0,0,0,50,0
same_depth,GH_map1/0016_JR_SnB_Tut_New.json,12,13,0,0,0,50,0
same_depth,GH_map1/0016_JR_SnB_Tut_New.json,13,14,0,0,0,50,0
same_depth,GH_map1/0016_JR_SnB_Tut_New.json,15,16,0,0,0,50,0
same_depth,GH_map1/0016_JR_SnB_Tut_New.json,16,17,0,0,0,50,0
same_depth,GH_map1/0016_JR_SnB_Tut_New.json,17,18,0,0,0,50,0
same_depth,GH_map1/0016_JR_SnB_Tut_New.json,18,19,0,0,0,50,0
same_depth,GH_map1/0017_AM_AfterSnB2.json,0,2,0,0,0,100,0
same_depth,GH_map1/0017_AM_AfterSnB2.json,0,7,0,0,0,0,75
same_depth,GH_map1/0017_AM_AfterSnB2.json,0,8,0,0,0,100,75
same_depth,GH_map1/0017_AM_AfterSnB2.json,1,3,0,0,0,100,0
same_depth,GH_map1/0017_AM_AfterSnB2.json,1,4,0,0,0,0,75
same_depth,GH_map1/0017_AM_AfterSnB2.json,1,5,0,0,0,100,75
same_depth,GH_map1/0017_AM_AfterSnB2.json,1,6,0,0,0,0,150
same_depth,GH_map1/0017_AM_AfterSnB2.json,2,7,0,0,0,100,75
same_depth,GH_map1/0017_AM_AfterSnB2.json,2,8,0,0,0,0,75
same_depth,GH_map1/0017_AM_AfterSnB2.json,2,10,0,0,0,0,150
same_depth,GH_map1/0017_AM_AfterSnB2.json,3,4,0,0,0,100,75
same_depth,GH_map1/0017_AM_AfterSnB2.json,3,5,0,0,0,0,75
same_depth,GH_map1/0017_AM_AfterSnB2.json,4,5,0,0,0,100,0
same_depth,GH_map1/0017_AM_AfterSnB2.json,4,6,0,0,0,0,75
same_depth,GH_map1/0017_AM_AfterSnB2.json,4,9,0,0,0,100,75
same_depth,GH_map1/0017_AM_AfterSnB2.json,5,6,0,0,0,100,75
same_depth,GH_map1/0017_AM_AfterSnB2.json,5,9,0,0,0,0,75
same_depth,GH_map1/0017_AM_AfterSnB2.json,6,9,0,0,0,100,0
same_depth,GH_map1/0017_AM_AfterSnB2.json,7,8,0,0,0,100,0
same_depth,GH_map1/0017_AM_AfterSnB2.json,7,10,0,0,0,100,75
same_depth,GH_map1/0017_AM_AfterSnB2.json,7,11,0,0,0,0,75
same_depth,GH_map1/0017_AM_AfterSnB2.json,8,10,0,0,0,0,75
same_depth,GH_map1/0017_AM_AfterSnB2.json,8,11,0,0,0,100,75
same_depth,GH_map1/0017_AM_AfterSnB2.json,10,11,0,0,0,100,0
same_depth,GH_map1/0017_AM_AfterSnB2.json,12,18,0,0,0,0,10
same_depth,GH_map1/0017_AM_AfterSnB2.json,13,19,0,0,0,0,10
same_depth,GH_map1/0017_AM_AfterSnB2.json,14,16,0,0,0,0,10
same_depth,GH_map1/0017_AM_AfterSnB2.json,15,17,0,0,0,0,10
same_depth,GH_map1/0018_Simple_pyramid.json,0,1,0,0,0,55,65
same_depth,GH_map1/0018_Simple_pyramid.json,0,5,0,0,0,55,65
same_depth,GH_map1/0018_Simple_pyramid.json,0,6,0,0,0,0,120
same_depth,GH_map1/0018_Simple_pyramid.json,1,2,0,0,0,55,55
same_depth,GH_map1/0018_Simple_pyramid.json,1,6,0,0,0,55,55
same_depth,GH_map1/0018_Simple_pyramid.json,1,7,0,0,0,0,120
same_depth,GH_map1/0018_Simple_pyramid.json,2,3,0,0,0,55,65
same_depth,GH_map1/0018_Simple_pyramid.json,2,7,0,0,0,55,65
same_depth,GH_map1/0018_Simple_pyramid.json,4,5,0,0,0,55,65
same_depth,GH_map1/0018_Simple_pyramid.json,4,9,0,0,0,55,65
same_depth,GH_map1/0018_Simple_pyramid.json,4,10,0,0,0,0,120
same_depth,GH_map1/0018_Simple_pyramid.json,5,6,0,0,0,55,55
same_depth,GH_map1/0018_Simple_pyramid.json,5,10,0,0,0,55,55
same_depth,GH_map1/0018_Simple_pyramid.json,5,11,0,0,0,0,120
same_depth,GH_map1/0018_Simple_pyramid.json,6,7,0,0,0,55,65
same_depth,GH_map1/0018_Simple_pyramid.json,6,11,0,0,0,55,65
same_depth,GH_map1/0018_Simple_pyramid.json,8,9,0,0,0,55,65
same_depth,GH_map1/0018_Simple_pyramid.json,8,13,0,0,0,55,65
same_depth,GH_map1/0018_Simple_pyramid.json,8,14,0,0,0,0,120
same_depth,GH_map1/0018_Simple_pyramid.json,9,10,0,0,0,55,55
same_depth,GH_map1/0018_Simple_pyramid.json,9,14,0,0,0,55,55
same_depth,GH_map1/0018_Simple_pyramid.json,9,15,0,0,0,0,120
same_depth,GH_map1/0018_Simple_pyramid.json,10,11,0,0,0,55,65
same_depth,GH_map1/0018_Simple_pyramid.json,10,15,0,0,0,55,65
same_depth,GH_map1/0018_Simple_pyramid.json,12,13,0,0,0,55,65
same_depth,GH_map1/0018_Simple_pyramid.json,12,16,0,0,0,55,65
same_depth,GH_map1/0018_Simple_pyramid.json,12,17,0,0,0,0,120
same_depth,GH_map1/0018_Simple_pyramid.json,13,14,0,0,0,55,55
same_depth,GH_map1/0018_Simple_pyramid.json,13,17,0,0,0,55,55
same_depth,GH_map1/0018_Simple_pyramid.json,13,18,0,0,0,0,120
same_depth,GH_map1/0018_Simple_pyramid.json,14,15,0,0,0,55,65
same_depth,GH_map1/0018_Simple_pyramid.json,14,18,0,0,0,55,65
same_depth,GH_map1/0018_Simple_pyramid.json,16,17,0,0,0,55,55
same_depth,GH_map1/0018_Simple_pyramid.json,16,19,0,0,0,55,55
same_depth,GH_map1/0018_Simple_pyramid.json,16,20,0,0,0,0,120
same_depth,GH_map1/0018_Simple_pyramid.json,17,18,0,0,0,55,65
same_depth,GH_map1/0018_Simple_pyramid.json,17,20,0,0,0,55,65
same_depth,GH_map1/0018_Simple_pyramid.json,19,20,0,0,0,55,65
same_depth,GH_map1/0018_Simple_pyramid.json,19,21,0,0,0,55,65
same_depth,GH_map1/0019_CB_Stars.json,0,11,0,0,0,0,50
same_depth,GH_map1/0019_CB_Stars.json,0,13,0,0,0,90,10
same_depth,GH_map1/0019_CB_Stars.json,0,15,0,0,0,90,10
same_depth,GH_map1/0019_CB_Stars.json,1,4,0,0,0,0,50
same_depth,GH_map1/0019_CB_Stars.json,1,7,0,0,0,90,10
same_depth,GH_map1/0019_CB_Stars.json,1,9,0,0,0,90,8
same_depth,GH_map1/0019_CB_Stars.json,2,3,0,0,0,0,50
same_depth,GH_map1/0019_CB_Stars.json,2,6,0,0,0,90,10
same_depth,GH_map1/0019_CB_Stars.json,2,8,0,0,0,90,10
same_depth,GH_map1/0019_CB_Stars.json,3,6,0,0,0,90,40
same_depth,GH_map1/0019_CB_Stars.json,3,8,0,0,0,90,40
same_depth,GH_map1/0019_CB_Stars.json,4,7,0,0,0,90,40
same_depth,GH_map1/0019_CB_Stars.json,4,9,0,0,0,90,42
same_depth,GH_map1/0019_CB_Stars.json,5,10,0,0,0,0,50
same_depth,GH_map1/0019_CB_Stars.json,5,12,0,0,0,90,10
same_depth,GH_map1/0019_CB_Stars.json,5,14,0,0,0,90,10
same_depth,GH_map1/0019_CB_Stars.json,6,16,0,0,0,45,100
same_depth,GH_map1/0019_CB_Stars.json,7,17,0,0,0,45,100
same_depth,GH_map1/0019_CB_Stars.json,8,18,0,0,0,50,100
same_depth,GH_map1/0019_CB_Stars.json,9,19,0,0,0,50,98
same_depth,GH_map1/0019_CB_Stars.json,10,12,0,0,0,90,40
same_depth,GH_map1/0019_CB_Stars.json,10,14,0,0,0,90,40
same_depth,GH_map1/0019_CB_Stars.json,11,13,0,0,0,90,40
same_depth,GH_map1/0019_CB_Stars.json,11,15,0,0,0,90,40
same_depth,GH_map1/0019_CB_Stars.json,12,16,0,0,0,45,100
same_depth,GH_map1/0019_CB_Stars.json,13,17,0,0,0,45,100
same_depth,GH_map1/0019_CB_Stars.json,14,18,0,0,0,50,100
same_depth,GH_map1/0019_CB_Stars.json,14,20,0,0,0,120,65
same_depth,GH_map1/0019_CB_Stars.json,15,19,0,0,0,50,100
same_depth,GH_map1/0019_CB_Stars.json,15,20,0,0,0,120,65
same_depth,GH_map1/0019_CB_Stars.json,18,20,0,0,0,70,35
same_depth,GH_map1/0019_CB_Stars.json,19,20,0,0,0,70,35
same_depth,GH_map1/0020_CZ_Fan.json,0,2,0,0,0,34,18
same_depth,GH_map1/0020_CZ_Fan.json,0,13,0,0,0,10,120
same_depth,GH_map1/0020_CZ_Fan.json,0,16,0,0,0,55,126
same_depth,GH_map1/0020_CZ_Fan.json,0,18,0,0,0,104,39
same_depth,GH_map1/0020_CZ_Fan.json,1,3,0,0,0,34,18
same_depth,GH_map1/0020_CZ_Fan.json,1,15,0,0,0,10,120
same_depth,GH_map1/0020_CZ_Fan.json,1,17,0,0,0,55,126
same_depth,GH_map1/0020_CZ_Fan.json,1,18,0,0,0,104,39
same_depth,GH_map1/0020_CZ_Fan.json,2,10,0,0,0,104,60
same_depth,GH_map1/0020_CZ_Fan.json,2,13,0,0,0,24,102
same_depth,GH_map1/0020_CZ_Fan.json,2,16,0,0,0,21,108
same_depth,GH_map1/0020_CZ_Fan.json,2,18,0,0,0,70,21
same_depth,GH_map1/0020_CZ_Fan.json,3,11,0,0,0,104,60
same_depth,GH_map1/0020_CZ_Fan.json,3,15,0,0,0,24,102
same_depth,GH_map1/0020_CZ_Fan.json,3,17,0,0,0,21,108
same_depth,GH_map1/0020_CZ_Fan.json,3,18,0,0,0,70,21
same_depth,GH_map1/0020_CZ_Fan.json,4,6,0,0,0,125,66
same_depth,GH_map1/0020_CZ_Fan.json,4,12,0,0,0,59,41
same_depth,GH_map1/0020_CZ_Fan.json,5,7,0,0,0,125,66
same_depth,GH_map1/0020_CZ_Fan.json,5,14,0,0,0,59,41
same_depth,GH_map1/0020_CZ_Fan.json,6,8,0,0,0,70,9
same_depth,GH_map1/0020_CZ_Fan.json,6,10,0,0,0,54,144
same_depth,GH_map1/0020_CZ_Fan.json,6,12,0,0,0,66,25
same_depth,GH_map1/0020_CZ_Fan.json,6,13,0,0,0,26,102
same_depth,GH_map1/0020_CZ_Fan.json,6,16,0,0,0,71,96
same_depth,GH_map1/0020_CZ_Fan.json,7,9,0,0,0,70,9
same_depth,GH_map1/0020_CZ_Fan.json,7,11,0,0,0,54,144
same_depth,GH_map1/0020_CZ_Fan.json,7,14,0,0,0,66,25
same_depth,GH_map1/0020_CZ_Fan.json,7,15,0,0,0,26,102
same_depth,GH_map1/0020_CZ_Fan.json,7,17,0,0,0,71,96
same_depth,GH_map1/0020_CZ_Fan.json,8,13,0,0,0,44,111
same_depth,GH_map1/0020_CZ_Fan.json,8,16,0,0,0,1,105
same_depth,GH_map1/0020_CZ_Fan.json,9,15,0,0,0,44,111
same_depth,GH_map1/0020_CZ_Fan.json,9,17,0,0,0,1,105
same_depth,GH_map1/0020_CZ_Fan.json,10,12,0,0,0,12,119
same_depth,GH_map1/0020_CZ_Fan.json,10,13,0,0,0,80,42
same_depth,GH_map1/0020_CZ_Fan.json,10,16,0,0,0,125,48
same_depth,GH_map1/0020_CZ_Fan.json,11,14,0,0,0,12,119
same_depth,GH_map1/0020_CZ_Fan.json,11,15,0,0,0,80,42
same_depth,GH_map1/0020_CZ_Fan.json,11,17,0,0,0,125,48
same_depth,GH_map1/0020_CZ_Fan.json,13,16,0,0,0,45,6
same_depth,GH_map1/0020_CZ_Fan.json,13,18,0,0,0,94,81
same_depth,GH_map1/0020_CZ_Fan.json,15,17,0,0,0,45,6
same_depth,GH_map1/0020_CZ_Fan.json,15,18,0,0,0,94,81
same_depth,GH_map1/0020_CZ_Fan.json,16,18,0,0,0,49,87
same_depth,GH_map1/0020_CZ_Fan.json,17,18,0,0,0,49,87
same_depth,GH_map1/0021_Accces.json,0,1,0,0,0,70,87
same_depth,GH_map1/0021_Accces.json,0,2,0,0,0,70,73
same_depth,GH_map1/0021_Accces.json,0,3,0,0,0,68,87
same_depth,GH_map1/0021_Accces.json,0,6,0,0,0,70,73
same_depth,GH_map1/0021_Accces.json,0,25,0,0,0,2,10
same_depth,GH_map1/0021_Accces.json,1,3,0,0,0,138,0
same_depth,GH_map1/0021_Accces.json,1,6,0,0,0,0,160
same_depth,GH_map1/0021_Accces.json,1,25,0,0,0,68,77
same_depth,GH_map1/0021_Accces.json,2,3,0,0,0,2,160
same_depth,GH_map1/0021_Accces.json,2,6,0,0,0,140,0
same_depth,GH_map1/0021_Accces.json,2,25,0,0,0,72,83
same_depth,GH_map1/0021_Accces.json,3,25,0,0,0,70,77
same_depth,GH_map1/0021_Accces.json,4,5,0,0,0,15,0
same_depth,GH_map1/0021_Accces.json,4,7,0,0,0,35,0
same_depth,GH_map1/0021_Accces.json,4,8,0,0,0,55,0
same_depth,GH_map1/0021_Accces.json,4,9,0,0,0,75,0
same_depth,GH_map1/0021_Accces.json,5,7,0,0,0,20,0
same_depth,GH_map1/0021_Accces.json,5,8,0,0,0,40,0
same_depth,GH_map1/0021_Accces.json,5,9,0,0,0,60,0
same_depth,GH_map1/0021_Accces.json,6,25,0,0,0,68,83
same_depth,GH_map1/0021_Accces.json,7,8,0,0,0,20,0
same_depth,GH_map1/0021_Accces.json,7,9,0,0,0,40,0
same_depth,GH_map1/0021_Accces.json,8,9,0,0,0,20,0
same_depth,GH_map1/0021_Accces.json,10,11,0,0,0,20,0
same_depth,GH_map1/0021_Accces.json,10,12,0,0,0,40,0
same_depth,GH_map1/0021_Accces.json,10,13,0,0,0,60,0
same_depth,GH_map1/0021_Accces.json,10,14,0,0,0,80,0
same_depth,GH_map1/0021_Accces.json,11,12,0,0,0,20,0
same_depth,GH_map1/0021_Accces.json,11,13,0,0,0,40,0
same_depth,GH_map1/0021_Accces.json,11,14,0,0,0,60,0
same_depth,GH_map1/0021_Accces.json,12,13,0,0,0,20,0
same_depth,GH_map1/0021_Accces.json,12,14,0,0,0,40,0
same_depth,GH_map1/0021_Accces.json,13,14,0,0,0,20,0
same_depth,GH_map1/0021_Accces.json,15,17,0,0,0,30,0
same_depth,GH_map1/0021_Accces.json,15,19,0,0,0,85,0
same_depth,GH_map1/0021_Accces.json,16,18,0,0,0,30,0
same_depth,GH_map1/0021_Accces.json,16,19,0,0,0,85,0
same_depth,GH_map1/0021_Accces.json,17,19,0,0,0,55,0
same_depth,GH_map1/0021_Accces.json,18,19,0,0,0,55,0
same_depth,GH_map1/0021_Accces.json,20,22,0,0,0,30,0
same_depth,GH_map1/0021_Accces.json,20,24,0,0,0,85,0
same_depth,GH_map1/0021_Accces.json,21,23,0,0,0,30,0
same_depth,GH_map1/0021_Accces.json,21,24,0,0,0,85,0
same_depth,GH_map1/0021_Accces.json,22,24,0,0,0,55,0
same_depth,GH_map1/0021_Accces.json,23,24,0,0,0,55,0
same_depth,GH_map1/0022_Superstreaker.json,0,2,0,0,0,0,72
same_depth,GH_map1/0022_Superstreaker.json,0,5,0,0,0,96,144
same_depth,GH_map1/0022_Superstreaker.json,0,6,0,0,0,96,72
same_depth,GH_map1/0022_Superstreaker.json,0,18,0,0,0,58,43
same_depth,GH_map1/0022_Superstreaker.json,1,2,0,0,0,0,144
same_depth,GH_map1/0022_Superstreaker.json,1,3,0,0,0,96,72
same_depth,GH_map1/0022_Superstreaker.json,1,4,0,0,0,96,0
same_depth,GH_map1/0022_Superstreaker.json,1,5,0,0,0,96,72
same_depth,GH_map1/0022_Superstreaker.json,1,6,0,0,0,96,144
same_depth,GH_map1/0022_Superstreaker.json,1,26,0,0,0,58,19
same_depth,GH_map1/0022_Superstreaker.json,2,4,0,0,0,96,144
same_depth,GH_map1/0022_Superstreaker.json,2,5,0,0,0,96,72
same_depth,GH_map1/0022_Superstreaker.json,2,6,0,0,0,96,0
same_depth,GH_map1/0022_Superstreaker.json,2,18,0,0,0,58,29
same_depth,GH_map1/0022_Superstreaker.json,3,4,0,0,0,0,72
same_depth,GH_map1/0022_Superstreaker.json,3,5,0,0,0,0,144
same_depth,GH_map1/0022_Superstreaker.json,3,7,0,0,0,96,0
same_depth,GH_map1/0022_Superstreaker.json,3,8,0,0,0,96,144
same_depth,GH_map1/0022_Superstreaker.json,3,10,0,0,0,96,67
same_depth,GH_map1/0022_Superstreaker.json,3,26,0,0,0,38,53
same_depth,GH_map1/0022_Superstreaker.json,4,5,0,0,0,0,72
same_depth,GH_map1/0022_Superstreaker.json,4,6,0,0,0,0,144
same_depth,GH_map1/0022_Superstreaker.json,4,7,0,0,0,96,72
same_depth,GH_map1/0022_Superstreaker.json,4,8,0,0,0,96,72
same_depth,GH_map1/0022_Superstreaker.json,4,10,0,0,0,96,5
same_depth,GH_map1/0022_Superstreaker.json,4,26,0,0,0,38,19
same_depth,GH_map1/0022_Superstreaker.json,5,6,0,0,0,0,72
same_depth,GH_map1/0022_Superstreaker.json,5,7,0,0,0,96,144
same_depth,GH_map1/0022_Superstreaker.json,5,8,0,0,0,96,0
same_depth,GH_map1/0022_Superstreaker.json,5,9,0,0,0,96,144
same_depth,GH_map1/0022_Superstreaker.json,5,10,0,0,0,96,77
same_depth,GH_map1/0022_Superstreaker.json,5,11,0,0,0,96,79
same_depth,GH_map1/0022_Superstreaker.json,5,18,0,0,0,38,101
same_depth,GH_map1/0022_Superstreaker.json,5,26,0,0,0,38,91
same_depth,GH_map1/0022_Superstreaker.json,6,8,0,0,0,96,72
same_depth,GH_map1/0022_Superstreaker.json,6,9,0,0,0,96,72
same_depth,GH_map1/0022_Superstreaker.json,6,11,0,0,0,96,7
same_depth,GH_map1/0022_Superstreaker.json,6,18,0,0,0,38,29
same_depth,GH_map1/0022_Superstreaker.json,7,8,0,0,0,0,144
same_depth,GH_map1/0022_Superstreaker.json,7,10,0,0,0,0,67
same_depth,GH_map1/0022_Superstreaker.json,7,26,0,0,0,134,53
same_depth,GH_map1/0022_Superstreaker.json,7,28,0,0,0,59,143
same_depth,GH_map1/0022_Superstreaker.json,8,9,0,0,0,0,144
same_depth,GH_map1/0022_Superstreaker.json,8,10,0,0,0,0,77
same_depth,GH_map1/0022_Superstreaker.json,8,11,0,0,0,0,79
same_depth,GH_map1/0022_Superstreaker.json,8,28,0,0,0,59,1
same_depth,GH_map1/0022_Superstreaker.json,9,11,0,0,0,0,65
same_depth,GH_map1/0022_Superstreaker.json,9,18,0,0,0,134,43
same_depth,GH_map1/0022_Superstreaker.json,9,28,0,0,0,59,145
same_depth,GH_map1/0022_Superstreaker.json,10,11,0,0,0,0,156
same_depth,GH_map1/0022_Superstreaker.json,10,23,0,0,0,121,0
same_depth,GH_map1/0022_Superstreaker.json,10,26,0,0,0,134,14
same_depth,GH_map1/0022_Superstreaker.json,10,28,0,0,0,59,76
same_depth,GH_map1/0022_Superstreaker.json,11,18,0,0,0,134,22
same_depth,GH_map1/0022_Superstreaker.json,11,24,0,0,0,121,0
same_depth,GH_map1/0022_Superstreaker.json,11,28,0,0,0,59,80
same_depth,GH_map1/0022_Superstreaker.json,12,13,0,0,0,0,144
same_depth,GH_map1/0022_Superstreaker.json,12,19,0,0,0,96,0
same_depth,GH_map1/0022_Superstreaker.json,12,20,0,0,0,96,72
same_depth,GH_map1/0022_Superstreaker.json,12,21,0,0,0,96,144
same_depth,GH_map1/0022_Superstreaker.json,12,23,0,0,0,3,67
same_depth,GH_map1/0022_Superstreaker.json,12,27,0,0,0,134,53
same_depth,GH_map1/0022_Superstreaker.json,12,28,0,0,0,59,143
same_depth,GH_map1/0022_Superstreaker.json,13,14,0,0,0,0,144
same_depth,GH_map1/0022_Superstreaker.json,13,19,0,0,0,96,144
same_depth,GH_map1/0022_Superstreaker.json,13,20,0,0,0,96,72
same_depth,GH_map1/0022_Superstreaker.json,13,21,0,0,0,96,0
same_depth,GH_map1/0022_Superstreaker.json,13,22,0,0,0,96,72
same_depth,GH_map1/0022_Superstreaker.json,13,23,0,0,0,3,77
same_depth,GH_map1/0022_Superstreaker.json,13,24,0,0,0,3,79
same_depth,GH_map1/0022_Superstreaker.json,13,28,0,0,0,59,1
same_depth,GH_map1/0022_Superstreaker.json,14,21,0,0,0,96,144
same_depth,GH_map1/0022_Superstreaker.json,14,22,0,0,0,96,72
same_depth,GH_map1/0022_Superstreaker.json,14,24,0,0,0,3,65
same_depth,GH_map1/0022_Superstreaker.json,14,25,0,0,0,134,43
same_depth,GH_map1/0022_Superstreaker.json,14,28,0,0,0,59,145
same_depth,GH_map1/0022_Superstreaker.json,15,17,0,0,0,0,144
same_depth,GH_map1/0022_Superstreaker.json,15,19,0,0,0,96,72
same_depth,GH_map1/0022_Superstreaker.json,15,20,0,0,0,96,0
same_depth,GH_map1/0022_Superstreaker.json,15,21,0,0,0,96,72
same_depth,GH_map1/0022_Superstreaker.json,15,22,0,0,0,96,144
same_depth,GH_map1/0022_Superstreaker.json,15,27,0,0,0,58,19
same_depth,GH_map1/0022_Superstreaker.json,16,17,0,0,0,0,72
same_depth,GH_map1/0022_Superstreaker.json,16,21,0,0,0,96,144
same_depth,GH_map1/0022_Superstreaker.json,16,22,0,0,0,96,72
same_depth,GH_map1/0022_Superstreaker.json,16,25,0,0,0,58,43
same_depth,GH_map1/0022_Superstreaker.json,17,20,0,0,0,96,144
same_depth,GH_map1/0022_Superstreaker.json,17,21,0,0,0,96,72
same_depth,GH_map1/0022_Superstreaker.json,17,22,0,0,0,96,0
same_depth,GH_map1/0022_Superstreaker.json,17,25,0,0,0,58,29
same_depth,GH_map1/0022_Superstreaker.json,19,20,0,0,0,0,72
same_depth,GH_map1/0022_Superstreaker.json,19,21,0,0,0,0,144
same_depth,GH_map1/0022_Superstreaker.json,19,23,0,0,0,93,67
same_depth,GH_map1/0022_Superstreaker.json,19,27,0,0,0,38,53
same_depth,GH_map1/0022_Superstreaker.json,20,21,0,0,0,0,72
same_depth,GH_map1/0022_Superstreaker.json,20,22,0,0,0,0,144
same_depth,GH_map1/0022_Superstreaker.json,20,23,0,0,0,93,5
same_depth,GH_map1/0022_Superstreaker.json,20,27,0,0,0,38,19
same_depth,GH_map1/0022_Superstreaker.json,21,22,0,0,0,0,72
same_depth,GH_map1/0022_Superstreaker.json,21,23,0,0,0,93,77
same_depth,GH_map1/0022_Superstreaker.json,21,24,0,0,0,93,79
same_depth,GH_map1/0022_Superstreaker.json,21,25,0,0,0,38,101
same_depth,GH_map1/0022_Superstreaker.json,21,27,0,0,0,38,91
same_depth,GH_map1/0022_Superstreaker.json,22,24,0,0,0,93,7
same_depth,GH_map1/0022_Superstreaker.json,22,25,0,0,0,38,29
same_depth,GH_map1/0022_Superstreaker.json,23,24,0,0,0,0,156
same_depth,GH_map1/0022_Superstreaker.json,23,27,0,0,0,131,14
same_depth,GH_map1/0022_Superstreaker.json,23,28,0,0,0,62,76
same_depth,GH_map1/0022_Superstreaker.json,24,25,0,0,0,131,22
same_depth,GH_map1/0022_Superstreaker.json,24,28,0,0,0,62,80
same_depth,GH_map1/0023_CZ_Diamond_Digger.json,0,12,0,0,0,95,0
same_depth,GH_map1/0023_CZ_Diamond_Digger.json,0,14,0,0,0,95,5
same_depth,GH_map1/0023_CZ_Diamond_Digger.json,0,16,0,0,0,0,145
same_depth,GH_map1/0023_CZ_Diamond_Digger.json,0,18,0,0,0,0,145
same_depth,GH_map1/0023_CZ_Diamond_Digger.json,0,20,0,0,0,50,75
same_depth,GH_map1/0023_CZ_Diamond_Digger.json,0,22,0,0,0,50,75
same_depth,GH_map1/0023_CZ_Diamond_Digger.json,0,24,0,0,0,50,75
same_depth,GH_map1/0023_CZ_Diamond_Digger.json,0,26,0,0,0,50,75
same_depth,GH_map1/0023_CZ_Diamond_Digger.json,0,28,0,0,0,0,0
same_depth,GH_map1/0023_CZ_Diamond_Digger.json,1,3,0,0,0,95,0
same_depth,GH_map1/0023_CZ_Diamond_Digger.json,1,4,0,0,0,95,5
same_depth,GH_map1/0023_CZ_Diamond_Digger.json,1,5,0,0,0,0,145
same_depth,GH_map1/0023_CZ_Diamond_Digger.json,1,6,0,0,0,0,145
same_depth,GH_map1/0023_CZ_Diamond_Digger.json,1,7,0,0,0,50,75
same_depth,GH_map1/0023_CZ_Diamond_Digger.json,1,8,0,0,0,50,75
same_depth,GH_map1/0023_CZ_Diamond_Digger.json,1,9,0,0,0,50,75
same_depth,GH_map1/0023_CZ_Diamond_Digger.json,1,10,0,0,0,50,75
same_depth,GH_map1/0023_CZ_Diamond_Digger.json,1,11,0,0,0,0,0
same_depth,GH_map1/0023_CZ_Diamond_Digger.json,2,13,0,0,0,95,0
same_depth,GH_map1/0023_CZ_Diamond_Digger.json,2,15,0,0,0,95,5
same_depth,GH_map1/0023_CZ_Diamond_Digger.json,2,17,0,0,0,0,145
same_depth,GH_map1/0023_CZ_Diamond_Digger.json,2,19,0,0,0,0,145
same_depth,GH_map1/0023_CZ_Diamond_Digger.json,2,21,0,0,0,50,75
same_depth,GH_map1/0023_CZ_Diamond_Digger.json,2,23,0,0,0,50,75
same_depth,GH_map1/0023_CZ_Diamond_Digger.json,2,25,0,0,0,50,75
same_depth,GH_map1/0023_CZ_Diamond_Digger.json,2,27,0,0,0,50,75
same_depth,GH_map1/0023_CZ_Diamond_Digger.json,2,29,0,0,0,0,0
same_depth,GH_map1/0023_CZ_Diamond_Digger.json,3,5,0,0,0,95,145
same_depth,GH_map1/0023_CZ_Diamond_Digger.json,3,6,0,0,0,95,145
same_depth,GH_map1/0023_CZ_Diamond_Digger.json,3,7,0,0,0,45,75
same_depth,GH_map1/0023_CZ_Diamond_Digger.json,3,9,0,0,0,45,75
same_depth,GH_map1/0023_CZ_Diamond_Digger.json,3,11,0,0,0,95,0
same_depth,GH_map1/0023_CZ_Diamond_Digger.json,4,6,0,0,0,95,140
same_depth,GH_map1/0023_CZ_Diamond_Digger.json,4,8,0,0,0,45,70
same_depth,GH_map1/0023_CZ_Diamond_Digger.json,4,10,0,0,0,45,80
same_depth,GH_map1/0023_CZ_Diamond_Digger.json,4,11,0,0,0,95,5
same_depth,GH_map1/0023_CZ_Diamond_Digger.json,5,9,0,0,0,50,70
same_depth,GH_map1/0023_CZ_Diamond_Digger.json,5,10,0,0,0,50,70
same_depth,GH_map1/0023_CZ_Diamond_Digger.json,5,11,0,0,0,0,145
